repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
scikit-learn/scikit-learn,e7b663d0ff112f1ae17698830ef1e948ada99ef8,e7b663d0ff,Fix spurious dtype warnings in `pairwise_distances` with Array API inputs (#33873)  Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com> Co-authored-by: ogrisel <89061+o,bugfix,Python,Copilot,2026-04-30 15:15:21+05:00,15,3,0,0,24,2,3,1,2,10.0,0,clean,Python,2024-2026,1.0,,8.0,0.25,2.5,0
keras-team/keras,87ddfa23000820e3bbc32b206780dc4770766b61,87ddfa2300,fix: backport TF ObjectProxy SavedModel export workaround (#22755)  Backport the TensorFlow 2.21 ObjectProxy / _DictWrapper handling needed for SavedModel and LiteRT export on Python 3.12+ with TF 2.2,bugfix,Python,RAHUL KUMAR,2026-04-30 15:49:26-07:00,15,3,0,0,78,20,1,0,4,3.75,0,clean,Python,2024-2026,1.0,,3.71,0.0,1.88,0
keras-team/keras,d5a88bdb137c0d3039b8f4bbbe8c7099925cc10c,d5a88bdb13,Refactor and share H5 validation code between legacy and new format. (#22801),feature,Python,hertschuh,2026-04-30 15:50:00-07:00,15,3,0,0,144,91,3,0,22,6.77,0,clean,Python,2024-2026,1.0,,1.57,0.0,1.69,0
plotly/plotly.py,8c7129ffeab82694e244a7368b652210a8e044db,8c7129ffea,prevent creation of js package on install,other,Unknown,Emily KL,2026-04-30 17:36:51-04:00,17,3,0,0,4,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,4.0,0.0,0.0,2
holoviz/holoviews,aeacdc77b39313b0b6f6fa44ea77e2d91ab38976,aeacdc77b3,chore: Update pre-commit (#6864),other,Unknown,Simon Høxbro Hansen,2026-05-01 09:40:01+00:00,9,4,0,0,4,3,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.0,0.0,17
scikit-learn/scikit-learn,fca90c1fc24bea7f68243eb5b958cc2a469d980b,fca90c1fc2,DOC Fix colors in decision tree example (#33909),bugfix,Python,Anne Beyer,2026-05-01 09:48:51+02:00,9,4,0,0,17,20,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.81,0.0,0.0,0
keras-team/keras,a633ad5b90e6ca67f7632fc81594e8cb4ad2ff8f,a633ad5b90,Fix #20598 — Custom models/layers with sublayers in nested lists fail to save/load weights (#22362)  * Fix nested container layers not being saved/loaded correctly  When a layer stores sub-layers in n,bugfix,Python,RAHUL KUMAR,2026-05-01 11:56:28-07:00,11,4,0,0,225,15,2,1,23,4.13,0,clean,Python,2024-2026,1.0,,14.06,0.33,1.38,0
keras-team/keras,b682d6dd9e127912bc4850442f92c5d33946744c,b682d6dd9e,Bump the github-actions group with 5 updates (#22810)  Bumps the github-actions group with 5 updates:  | Package | From | To | | --- | --- | --- | | [actions/github-script](https://github.com/actions/,bugfix,Unknown,dependabot[bot],2026-05-01 11:58:58-07:00,11,4,0,0,11,11,6,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.92,0.0,0.0,0
keras-team/keras,d0c1d8f1cc09e82de630dcaccded329f8b5e6b7f,d0c1d8f1cc,Update namex requirement from >=0.0.8 to >=0.1.0 in the python group (#22811)  Updates the requirements on namex to permit the latest version.  Updates `namex` to 0.1.0  --- updated-dependencies: - de,test,Unknown,dependabot[bot],2026-05-01 12:00:34-07:00,12,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
scikit-learn/scikit-learn,0f49acc1a5cf36b3eee129bd73ca5abc9b3b89f4,0f49acc1a5,Fix color conversion to rgb hexstring (#33845)  Co-authored-by: Maximilian Nöthe <maximilian.noethe@tu-dortmund.de>,bugfix,Python,Simon-Martin Schröder,2026-05-01 12:14:48+02:00,12,4,0,0,22,1,3,1,3,2.0,0,clean,Python,2024-2026,1.0,,11.0,0.25,0.5,0
keras-team/keras,b317dc285118b706c777f8242040ca855d0af4c0,b317dc2851,Fix _rel_center_xywh_to_xyxy height/width multiplier swap (#22806)  The _rel_center_xywh_to_xyxy method incorrectly multiplied x-coordinates by height and y-coordinates by width. This produced wrong b,bugfix,Python,RAHUL KUMAR,2026-05-01 12:23:20-07:00,12,4,0,0,4,4,1,0,1,1.0,0,clean,Python,2024-2026,1.0,,0.8,0.0,0.5,0
holoviz/holoviews,7971661d8f68292608c15c89220b7d55fcd5e521,7971661d8f,refactor: Enable flake8-comprehensions (C4) and pygrep-hooks (PGH) (#6865),refactor,Python,Simon Høxbro Hansen,2026-05-01 14:59:04+02:00,14,4,0,0,206,241,66,16,94,12.54,0,clean,Python,2024-2026,1.0,,0.85,0.24,0.19,17
keras-team/keras,42b66280e3e5206a8c1e7fbf71979e696dae52d1,42b66280e3,Fix segment_max: infer num_segments from max(segment_ids) + 1 (#22804),bugfix,Python,Ugeun Park,2026-05-01 16:22:05-07:00,16,4,0,0,2,3,2,0,2,3.5,0,clean,Python,2024-2026,1.0,,0.5,0.0,1.17,0
scikit-learn/scikit-learn,78d18857e4cfb0ec790a36ae276606725af0bb0c,78d18857e4,FIX Improve checking for string and multilabel inputs for classification metrics (#33086),bugfix,Python,Lucy Liu,2026-05-01 19:48:24+02:00,19,4,0,0,135,70,8,3,19,8.63,0,clean,Python,2024-2026,1.0,,1.9,0.33,0.96,0
holoviz/holoviews,e8fbf8d53f7a87fa834e96b62fe8b1590c4d744a,e8fbf8d53f,chore: Remove packaging dependency  (#6857),other,Python,Simon Høxbro Hansen,2026-05-04 07:43:17+00:00,7,0,0,0,80,110,15,3,15,9.73,0,clean,Python,2024-2026,1.0,,0.72,0.19,0.61,17
holoviz/holoviews,0373d4ab2c325d4e1faf47474598273c7c73e53c,0373d4ab2c,enh: Remove use of explicit `raise Exception` (#6866),other,Python,Simon Høxbro Hansen,2026-05-04 08:03:08+00:00,8,0,0,0,98,95,31,3,71,8.31,0,clean,Python,2024-2026,1.0,,1.02,0.09,0.26,17
scikit-learn/scikit-learn,a3b0eea25ec5593105224d5efbb8fd6dcf31623b,a3b0eea25e,:lock: :robot: CI Update lock files for array-api CI build(s) :lock: :robot: (#33927)  Co-authored-by: Lock file bot <noreply@github.com>,other,Unknown,scikit-learn-bot,2026-05-04 10:21:29+02:00,10,0,0,0,9,9,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.9,0.5,0.0,0
scikit-learn/scikit-learn,3e0f36035d8d588e150e6574f965672deb4c65c6,3e0f36035d,:lock: :robot: CI Update lock files for free-threaded CI build(s) :lock: :robot: (#33926)  Co-authored-by: Lock file bot <noreply@github.com>,other,Unknown,scikit-learn-bot,2026-05-04 10:21:56+02:00,10,0,0,0,2,2,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.5,0.0,0
holoviz/holoviews,6e79acfc8e780a5eaba37787656978f022923964,6e79acfc8e,chore: Clean up and deprecate old API (#6863),refactor,Python,Simon Høxbro Hansen,2026-05-04 10:22:04+02:00,10,0,0,0,37,32,4,0,7,1.43,0,clean,Python,2024-2026,1.0,,1.12,0.0,0.29,17
scikit-learn/scikit-learn,1267a8e917f0f02992a8a3274baca54507fa17ad,1267a8e917,:lock: :robot: CI Update lock files for scipy-dev CI build(s) :lock: :robot: (#33925)  Co-authored-by: Lock file bot <noreply@github.com>,other,Unknown,scikit-learn-bot,2026-05-04 10:22:26+02:00,10,0,0,0,2,2,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.5,0.0,0
keras-team/keras,10e2d0b3203405ce0248b210d8b09bfec0935e1a,10e2d0b320,"Fix torch lstsq with rcond, re-enable test (#22808)  * Pin gelsd driver for torch lstsq with rcond  * Use pinv fallback for torch lstsq with rcond on CUDA  CUDA only supports the gels driver, which ha",bugfix,Python,Marcos Ashton,2026-05-04 11:55:08-07:00,11,0,0,0,18,6,2,1,2,2.5,0,clean,Python,2024-2026,1.0,,2.57,0.33,0.83,0
scikit-learn/scikit-learn,15e9684cd23f6a13f2f5bfa8515bc78c5f8a76eb,15e9684cd2,FIX BayesianRidge and ARDRegression predict to center X before computing std (#33918),bugfix,Python,danilo-silva-ufsc,2026-05-04 12:02:08+00:00,12,0,0,0,20,0,3,1,2,1.5,0,clean,Python,2024-2026,1.0,,20.0,0.25,0.38,0
keras-team/keras,ae83d5db8929388f1446df7f7855e189dc11752b,ae83d5db89,[Fix] Refactor axis validation and canonicalization for targeted review (#22708)  * Split axis verification and canonicalization changes.  Isolate axis validation updates across ops and tests into a f,bugfix,Python,Chirag Wattamwar,2026-05-04 12:22:52-07:00,12,0,0,0,76,4,6,3,15,1.53,0,clean,Python,2024-2026,1.0,,15.2,0.43,0.22,0
holoviz/holoviews,653e3ad75a84003f833a900252a008f9bd1c27c7,653e3ad75a,chore: Misc. updates (#6868),other,Python,Simon Høxbro Hansen,2026-05-04 12:50:59+00:00,12,0,0,0,13,3,3,0,2,1.0,0,clean,Python,2024-2026,1.0,,3.25,0.0,0.25,17
keras-team/keras,fe698347d17308d08ef05913df8894fe03a7d4f2,fe698347d1,Relax tolerance in OpenVINO export tests to fix nightly failures (#22826),bugfix,Python,Laxma Reddy Patlolla,2026-05-04 13:28:18-07:00,13,0,0,0,3,3,1,1,3,6.67,0,clean,Python,2024-2026,1.0,,0.75,0.5,3.34,0
keras-team/keras,96d5c2f5d954bab67649cf1c126bfe468161cbc1,96d5c2f5d9,"Fix TPU test workflow job name rendering raw template expression (#22824)  The job name used `format()` with a boolean expression inside, which caused GitHub Actions to render the raw template in the ",bugfix,Unknown,RAHUL KUMAR,2026-05-04 13:29:39-07:00,13,0,0,0,11,4,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,2.2,0.5,0.0,0
scikit-learn/scikit-learn,88f8246239b09766905994f30dca810c618fc846,88f8246239,MNT Fix typos found by typos (#33916),bugfix,Python,Dimitri Papadopoulos Orfanos,2026-05-04 16:11:19+02:00,16,0,0,0,123,123,75,36,82,3.27,0,clean,Python,2024-2026,1.0,,0.99,0.47,0.04,0
keras-team/keras,ef22c47a03260c15fe9294f863b612c2975260b1,ef22c47a03,Fix Keras LiteRT export for Keras 3 + TF 2.20 + Python 3.13 (#22816)  This is a complete rewrite of the LiteRT conversion path to eliminate the circular dependency that crashes on Keras 3 with TF 2.20,bugfix,Python,RAHUL KUMAR,2026-05-04 16:17:04-07:00,16,0,0,0,74,173,3,1,10,2.8,0,clean,Python,2024-2026,1.0,,0.43,0.25,0.7,0
scikit-learn/scikit-learn,7a766944f659bd5842a19c0e87317b3097513645,7a766944f6,DOC clarify cluster metric label inputs (#33912),docs,Python,Shyan Paul,2026-05-04 16:20:20+02:00,16,0,0,0,4,4,1,0,2,5.5,0,clean,Python,2024-2026,1.0,,0.8,0.0,2.75,0
scikit-learn/scikit-learn,63ee814f30843640b3d3b7992eb6863058704ede,63ee814f30,DOC Update colors in Scaling Importance example (#33888),docs,Python,Anne Beyer,2026-05-04 16:25:51+02:00,16,0,0,0,5,1,1,0,1,1.0,0,clean,Python,2024-2026,1.0,,2.5,0.0,0.5,0
scikit-learn/scikit-learn,b786f9554fd1170a87004d3d2ca8381e1a821fae,b786f9554f,:lock: :robot: CI Update lock files for main CI build(s) :lock: :robot: (#33864)  Co-authored-by: Lock file bot <noreply@github.com>,other,Unknown,scikit-learn-bot,2026-05-04 16:47:29+02:00,16,0,0,0,206,203,12,4,0,0.0,0,clean,Python,2024-2026,1.0,,1.01,0.31,0.0,0
holoviz/holoviews,e21b748ca1686096d9354bb429aa266deb9a19c9,e21b748ca1,ci: Add renovate settings (#6870),feature,Unknown,Simon Høxbro Hansen,2026-05-04 17:12:03+02:00,17,0,0,0,31,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,31.0,0.0,0.0,17
scikit-learn/scikit-learn,9be86a2ba065cc169302f08bad9cca8a543a1992,9be86a2ba0,ENH Improve error messages for missing columns in indexing helpers (#33628)  Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>,other,Python,James Dean,2026-05-04 17:28:40+00:00,17,0,0,0,14,5,3,2,4,7.25,0,clean,Python,2024-2026,1.0,,2.33,0.5,1.81,0
scikit-learn/scikit-learn,a63dda2b52f5d1ceac1d317a9f96aff4c3365c4a,a63dda2b52,FIX: `TransformerTargetRegressor` HTML display (#33850),bugfix,Python,Dea María Léon,2026-05-04 18:27:17+02:00,18,0,0,0,30,2,2,1,2,1.5,0,clean,Python,2024-2026,1.0,,10.0,0.33,0.5,2
keras-team/keras,b4ce4be3c490cb5fd5c8aa251eee3d82fa30a489,b4ce4be3c4,"Fuse JAX Bidirectional LSTM into a single cuDNN call (#22791)  * Fuse JAX Bidirectional LSTM into a single cuDNN call  * Apply ruff formatting  * Address Gemini review: pass unroll through, simplify s",bugfix,Python,Marcos Ashton,2026-05-04 18:43:02-07:00,18,0,0,0,336,0,12,1,13,4.85,0,clean,Python,2024-2026,1.0,,336.0,0.08,0.37,0
keras-team/keras,49782378262571c7355395975336b658be359e5d,4978237826,add rnn test masking (#22817),feature,Python,Andersen Dsa,2026-05-04 19:41:12-07:00,19,0,0,0,75,1,1,1,1,1.0,0,clean,Python,2024-2026,1.0,,37.5,0.5,0.5,0
scikit-learn/scikit-learn,db63de009088b65474ae130bf5a561a69217ae62,db63de0090,FIX Unsigned integer overflow in label binarisation (#33441)  Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>,bugfix,Python,Virgil Chan,2026-05-04 20:12:49+02:00,20,0,0,0,60,4,3,1,5,13.4,0,clean,Python,2024-2026,1.0,,12.0,0.25,3.35,0
holoviz/holoviews,d01bc620edd4f58c39c9ed6b5866c1fc9edec437,d01bc620ed,ci: Trust actions for holoviz-dev/holoviz_tasks (#6872),other,Unknown,Simon Høxbro Hansen,2026-05-05 07:37:17+00:00,7,1,0,0,6,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,2.0,0.0,0.0,17
holoviz/holoviews,343b685535dfc8a47e427300a021a7bc82dec132,343b685535,chore: Update holoviz-dev/holoviz_tasks digest to f4019d8 (#6871)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>,other,Unknown,renovate[bot],2026-05-05 08:11:21+00:00,8,1,0,0,13,13,5,2,0,0.0,0,clean,Python,2024-2026,1.0,,0.93,0.33,0.0,0
holoviz/holoviews,2f549a8d963fb8aa9897c2943f40ee6e944ff955,2f549a8d96,type: Support latest param dev release and use param.descendents (#6869),test,Python,Simon Høxbro Hansen,2026-05-05 08:40:12+02:00,8,1,0,0,9,14,5,0,1,4.0,0,clean,Python,2024-2026,1.0,,0.6,0.0,0.67,17
keras-team/keras,b0bdb8a4c417344fe1699a7d1ab926e1d86ae651,b0bdb8a4c4,"Add sliding_window to MultiHeadAttention and GroupedQueryAttention (#22814)  * Add sliding_window parameter to MultiHeadAttention and GroupedQueryAttention  * Address Gemini review: clarify docstring,",feature,Python,Marcos Ashton,2026-05-05 09:38:43-07:00,9,1,0,0,168,0,4,2,14,5.0,0,clean,Python,2024-2026,1.0,,168.0,0.4,1.0,0
holoviz/holoviews,385595122d1d554a77e533bd5c3fcadcfcb43d43,385595122d,ci: Enable pre-commit for renovate (#6874),other,Unknown,Simon Høxbro Hansen,2026-05-05 10:43:50+02:00,10,1,0,0,3,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.0,0.0,17
keras-team/keras,8a63687574e3cfb04bd661ebb6c5655fe2dc24e5,8a63687574,Add LiteRT export support for PyTorch backend (#22758)  * Add LiteRT export support via PyTorch backend  This PR adds LiteRT export capability for the PyTorch backend via  when .  Changes: - Expand  t,bugfix,Python,RAHUL KUMAR,2026-05-05 10:57:33-07:00,10,1,0,0,781,18,8,2,41,3.66,0,clean,Python,2024-2026,1.0,,41.11,0.22,0.41,0
keras-team/keras,3e600a58a4fe5af08577e13b52ee4bd44ef998f9,3e600a58a4,Skip LiteRT export test if ai-edge-litert is missing (#22831)  * Fix Keras LiteRT export for Keras 3 + TF 2.20 + Python 3.13  This is a complete rewrite of the LiteRT conversion path to eliminate the ,bugfix,Python,RAHUL KUMAR,2026-05-05 11:15:34-07:00,11,1,0,0,39,53,1,1,15,2.13,0,clean,Python,2024-2026,1.0,,0.72,0.5,1.06,0
keras-team/keras,6a66a89fb8c1bc2acf70908606ed7b192b8809f9,6a66a89fb8,Fix wrapping in PR template. (#22840)  The AI-Assisted Contribution Policy line was unintentionally wrapped.,bugfix,Unknown,hertschuh,2026-05-05 12:49:26-07:00,12,1,0,0,2,3,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
keras-team/keras,7374e20fe4f71d49e9082b76a64ee0cfc2db5c77,7374e20fe4,Parallelize CPU tests to have them run faster. (#22658)  We have CPU runners with 16 cores now.,test,Python,hertschuh,2026-05-05 14:49:47-07:00,14,1,0,0,28,8,4,2,0,0.0,0,clean,Python,2024-2026,1.0,,3.11,0.4,0.0,0
keras-team/keras,92d45d3f75656e87af422f3b9be5ccccbfff44c2,92d45d3f75,Update Gemini CLI action version in workflow (#22841)  * Update Gemini CLI action version in workflow  * Update Gemini CLI action version to v0.39.1,other,Unknown,Divyashree Sreepathihalli,2026-05-05 14:56:07-07:00,14,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
keras-team/keras,b1af66746c6dbe2f3f279653713cf15889369da2,b1af66746c,Update Gemini CLI action version in workflow (#22843),other,Unknown,Divyashree Sreepathihalli,2026-05-05 16:02:50-07:00,16,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
scikit-learn/scikit-learn,38542048c261d4d4bff63f5702e501fe4532e5e4,38542048c2,DOC Financial supporters (#33704)  Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai> Co-authored-by: Gael Varoquaux <gael.varoquaux@normalesup.org> Co-authored-by: Christian Lorentzen <lor,docs,Python,Olivier Grisel,2026-05-05 16:58:15+02:00,16,1,0,0,408,418,16,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.97,0.0,0.0,0
keras-team/keras,7118df85a462870fa4d368ad1d47ae5e24293632,7118df85a4,Implement segment_min function in keras.ops (#22829)  * add segment_min for backends  * add segment_min for ops  * add math_test for segment_min  * update code for openvino side  * Add segment_min  * ,feature,Python,Ugeun Park,2026-05-05 17:46:35-07:00,17,1,0,0,112,0,10,2,10,2.2,0,clean,Python,2024-2026,1.0,,112.0,0.18,0.2,0
keras-team/keras,604e6ddc9375b23697df95fd8bc32fa70da0b003,604e6ddc93,[Fix] Dense layer GPU OOM with rank-3 input due to BatchMatMulV2 gradient materialization (#22832),bugfix,Python,Chirag Wattamwar,2026-05-05 17:48:14-07:00,17,1,0,0,7,0,1,0,1,25.0,0,clean,Python,2024-2026,1.0,,7.0,0.0,12.5,0
scikit-learn/scikit-learn,e73515894a265663e8f0f83dcb55f23dc93bd3a0,e73515894a,FIX Slice Y_norm_squared alongside Y in _parallel_pairwise (#33876)  Co-authored-by: Olivier Grisel <olivier.grisel@ensta.org> Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>,bugfix,Python,Kunle,2026-05-05 19:13:42+00:00,19,1,0,0,32,1,3,1,2,5.0,0,clean,Python,2024-2026,1.0,,16.0,0.25,1.25,0
scikit-learn/scikit-learn,b62a8d8715a8ce54cbca463990432fec8e8a5a2e,b62a8d8715,TST Add array API continuous metric common tests (#32793)  Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>,feature,Python,Lucy Liu,2026-05-05 20:20:39+00:00,20,1,0,0,130,146,2,2,6,1.83,0,clean,Python,2024-2026,1.0,,0.88,0.67,0.61,0
keras-team/keras,4d4736a7c4cd906478491ab0a72786e8de48d951,4d4736a7c4,Unique ops (#22827)  * aded return-index parameter in ops unique  * added another test case  * fixed torch backend implementation  * added 2 new test and canonicalized axis in torch and numpy backend ,bugfix,Python,Gaurav Gaonkar,2026-05-05 20:25:56-07:00,20,1,0,0,221,15,7,1,16,9.25,0,clean,Python,2024-2026,1.0,,13.81,0.12,1.16,0
keras-team/keras,6a83d3936aaa81e5c1798a4d71f2b3928d8fdc52,6a83d3936a,Fix torch convert_to_tensor: honor explicit dtype for Python scalars (#22821),bugfix,Python,Marcos Ashton,2026-05-05 20:26:45-07:00,20,1,0,0,54,11,2,1,6,5.83,0,clean,Python,2024-2026,1.0,,4.5,0.33,1.94,0
scikit-learn/scikit-learn,4b5f3f91b4a1cf8760f723a132231a77831f25f1,4b5f3f91b4,API Deprecate n_alphas in lasso_path and enet_path (#33855)  Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>,other,Python,Christian Lorentzen,2026-05-05 20:51:04+02:00,20,1,0,0,132,22,3,1,9,13.78,0,clean,Python,2024-2026,1.0,,5.74,0.25,3.44,0
scikit-learn/scikit-learn,21eb2ba4c6d21a078b802df1eba72c3973f9928d,21eb2ba4c6,DOC Update Nearest Centroid DecisionBoundaryDisplay example  (#33883),docs,Python,Anne Beyer,2026-05-05 21:00:51+02:00,21,1,0,0,12,11,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.0,0.0,0
keras-team/keras,1239f131e4d6c90170b6ef9c9b650195948dcd9e,1239f131e4,Improve sub path resolution in `file_utils`. (#22839)  - Replaced `is_path_in_dir` with `resolve_sub_path` which resolves a relative path and makes sure it stays within the `base_dir`. - Fixed `is_lin,bugfix,Python,hertschuh,2026-05-06 10:10:56-07:00,10,2,0,0,123,48,3,1,17,2.35,0,clean,Python,2024-2026,1.0,,2.51,0.25,0.59,0
keras-team/keras,52f8ed61ab54d126642b4c1f4494a84e76111971,52f8ed61ab,Fix workflow naming by using matrix-aware job names instead of unsupported top-level expressions. (#22781)  * Fix workflow naming by using matrix-aware job names instead of unsupported top-level expre,bugfix,Unknown,Sharesth,2026-05-06 10:40:21-07:00,10,2,0,0,1,1,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.5,0.0,0
scikit-learn/scikit-learn,87d7676e63c43bbea6d7298df19e9a857fcdf466,87d7676e63,TST __array_function__ not called in cross_validate and permutation_importance (#18292)  Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>,other,Python,alexshacked,2026-05-06 13:18:07+00:00,13,2,0,0,19,0,2,2,2,1.0,0,clean,Python,2024-2026,1.0,,19.0,0.67,0.33,0
scikit-learn/scikit-learn,ba017b333e63f6dab0a23681bea2f6a0382de26d,ba017b333e,CI: remove Python 3.13t (free-threaded) wheel build jobs (#33934)  Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>,other,Unknown,Ralf Gommers,2026-05-06 13:51:39+02:00,13,2,0,0,0,27,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.0,0.0,0
keras-team/keras,b800fdf6a79862420be48c4e857ed1089ee6a180,b800fdf6a7,fix: setting a fix seed in update kernel initializer (#22845),bugfix,Python,Gaurav Gaonkar,2026-05-06 14:02:29-07:00,14,2,0,0,6,0,1,0,1,1.0,0,clean,Python,2024-2026,1.0,,6.0,0.0,0.5,0
scikit-learn/scikit-learn,2bd486131ffc0835635354b17dd1c8cdefa49af8,2bd486131f,DOC fix colors and add support vectors in SVC with iris dataset example (#33892),bugfix,Python,Anne Beyer,2026-05-06 17:11:53+02:00,17,2,0,0,27,12,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,2.08,0.0,0.0,0
scikit-learn/scikit-learn,97d6cbd74a638db488a66f2dfe5d45a5221e807a,97d6cbd74a,DOC fix colors and add support vectors in SVM with custom kernel example (#33891)  Co-authored-by: Christian Lorentzen <lorentzen.ch@gmail.com>,bugfix,Python,Anne Beyer,2026-05-06 17:13:45+02:00,17,2,0,0,17,11,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.42,0.0,0.0,0
scikit-learn/scikit-learn,127caa00e19aa85a2747adcb052b2694a0e31647,127caa00e1,DOC change fix to enh of 32828 and 32747 (#33937),bugfix,Unknown,Christian Lorentzen,2026-05-07 00:21:16+02:00,0,3,0,1,1,1,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
scikit-learn/scikit-learn,73a9a9ca866be88a1af005163768b6b0258e23b2,73a9a9ca86,DOC data interoperability and pandas/polars output for transformers (#33788),docs,Python,Christian Lorentzen,2026-05-07 01:27:06+10:00,1,3,0,1,190,17,9,0,4,4.75,0,clean,Python,2024-2026,1.0,,10.56,0.0,0.48,0
